Segment,Technology,Subcategory,Decarb_Sector,Project_Type,Estimated_Total_Facility_CAPEX,CD119_2024_Name,Announcement_Date,State,US Senator 1: Party,US Senator 2: Party,US Representative Party,Latitude,Longitude,Announcement_Year,Announcement_Quarter,solar_irradiance,wind_speed_2m,wind_speed_2m_max,wind_speed_50m,air_temp_2m,air_temp_2m_max,air_temp_2m_min,precipitation
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.153965,NY-25,2018-08-31,NY,Democratic,Democratic,Democratic,42.9352,-77.47107,2018,3,3.7100546448087433,0.7844262295081967,1.146502732240437,5.03827868852459,9.900027322404371,14.833278688524592,5.243825136612022,2.309808743169399
Energy and Industry,Solar,Solar Photovoltaic,Power,New,10.656652,NY-23,2020-05-31,NY,Democratic,Democratic,Republican,42.0121,-77.3751,2020,2,3.7100546448087433,0.2765573770491803,0.5013387978142076,4.824945355191256,8.437677595628415,13.78603825136612,3.4104371584699447,2.3982786885245897
Energy and Industry,Solar,Solar Photovoltaic,Power,New,3.717184,NY-23,2022-06-30,NY,Democratic,Democratic,Republican,42.39101,-79.42755,2022,2,3.820491803278689,2.703743169398907,3.813005464480874,6.030655737704919,10.284426229508195,13.262158469945357,7.25360655737705,2.3255464480874317
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.434367,NY-24,2022-06-30,NY,Democratic,Democratic,Republican,42.792865,-77.52679,2022,2,3.7100546448087433,0.7844262295081967,1.146502732240437,5.03827868852459,9.900027322404371,14.833278688524592,5.243825136612022,2.309808743169399
Energy and Industry,Solar,Solar Photovoltaic,Power,Cancelled,525.27181,TX-19,2019-10-31,TX,Republican,Republican,Republican,32.924,-101.717,2019,4,5.495109289617487,3.5286338797814207,5.478661202185792,7.117814207650273,18.01117486338798,26.1670218579235,10.915519125683062,0.7321311475409835
Energy and Industry,Solar,Solar Photovoltaic,Power,New,328.294881,TX-19,2019-10-31,TX,Republican,Republican,Republican,32.952,-101.737,2019,4,5.495109289617487,3.5286338797814207,5.478661202185792,7.117814207650273,18.01117486338798,26.1670218579235,10.915519125683062,0.7321311475409835
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.522379,MN-07,2019-09-30,MN,Democratic,Democratic,Republican,44.264552,-94.9106,2019,3,4.038579234972677,3.3714480874316943,5.173661202185793,7.01103825136612,7.750409836065573,13.386202185792351,2.32535519125683,1.75275956284153
Energy and Industry,Solar,Solar Photovoltaic,Power,New,8.758258,MA-06,2017-11-30,MA,Democratic,Democratic,Democratic,42.581678,-70.99867,2017,4,3.8914754098360658,0.6638251366120219,0.949016393442623,4.786393442622951,10.506967213114754,15.547841530054646,5.701311475409837,2.8103005464480875
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.662464,MN-06,2021-10-31,MN,Democratic,Democratic,Republican,44.7025,-93.7858,2021,4,3.93896174863388,3.242322404371585,4.9248087431693985,6.918688524590164,7.340737704918031,12.762677595628414,1.9815846994535515,2.093251366120218
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.522379,MN-07,2019-09-30,MN,Democratic,Democratic,Republican,44.934706,-95.25133,2019,3,4.07775956284153,3.302868852459016,5.077185792349726,6.898360655737705,7.1281693989071035,12.72674863387978,1.68327868852459,1.6542349726775958
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.538547,CO-02,2019-09-30,CO,Democratic,Democratic,Democratic,39.959166,-105.846,2019,3,4.881448087431695,1.4044808743169397,2.2427595628415298,5.694098360655738,4.06827868852459,11.401092896174864,-2.635819672131148,1.1939890710382517
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.538547,CO-02,2019-09-30,CO,Democratic,Democratic,Democratic,40.8125,-106.2897,2019,3,4.899890710382514,0.8095628415300546,1.2111475409836066,5.716748633879782,2.531092896174863,9.605136612021855,-4.144344262295082,1.4343169398907103
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.538547,MN-06,2019-09-30,MN,Democratic,Democratic,Republican,45.493595,-94.11344,2019,3,3.9794808743169394,3.283715846994536,5.013333333333333,6.9297814207650275,6.421311475409835,11.858469945355193,1.015136612021858,1.6493442622950818
Energy and Industry,Solar,Solar Photovoltaic,Power,Restart,1.538547,MN-06,2019-09-30,MN,Democratic,Democratic,Republican,45.463956,-94.09101,2019,3,3.9794808743169394,3.283715846994536,5.013333333333333,6.9297814207650275,6.421311475409835,11.858469945355193,1.015136612021858,1.6493442622950818
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.522379,MN-06,2019-09-30,MN,Democratic,Democratic,Republican,45.463678,-94.04508,2019,3,3.9794808743169394,3.137732240437158,4.799945355191257,6.748251366120219,6.3472677595628415,11.5825956284153,1.0074590163934427,1.769754098360656
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.538547,MN-07,2019-09-30,MN,Democratic,Democratic,Republican,45.626942,-94.59608,2019,3,3.9794808743169394,3.283715846994536,5.013333333333333,6.9297814207650275,6.421311475409835,11.858469945355193,1.015136612021858,1.6493442622950818
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.522379,MN-02,2019-09-30,MN,Democratic,Democratic,Democratic,44.885633,-93.02643,2019,3,3.93896174863388,2.2900000000000005,3.557540983606557,6.2451366120218585,6.8484426229508175,12.19896174863388,1.4927868852459014,2.053934426229508
Energy and Industry,Solar,Solar Photovoltaic,Power,Cancelled,1.522379,MN-03,2019-10-31,MN,Democratic,Democratic,Democratic,45.20354,-93.48782,2019,4,3.886284153005464,3.0975409836065575,4.7429781420765025,6.6993442622950825,6.8019945355191265,12.139863387978144,1.4262021857923488,1.893142076502732
Energy and Industry,Solar,Solar Photovoltaic,Power,Restart,6.65616,NJ-03,2019-10-31,NJ,Democratic,Democratic,Democratic,39.819725,-74.8947,2019,4,4.034590163934426,1.9077868852459017,3.201338797814208,5.513032786885246,12.82226775956284,18.08169398907104,7.82931693989071,3.945218579234972
Energy and Industry,Solar,Solar Photovoltaic,Power,Expansion,354.051058,CA-25,2019-11-30,CA,Democratic,Democratic,Democratic,33.751283,-115.355,2019,4,6.0200000000000005,2.3081693989071037,4.260546448087432,4.628251366120219,21.680491803278688,29.510792349726778,14.388907103825137,0.1936338797814207
Energy and Industry,Solar,Solar Photovoltaic,Power,New,283.240846,CA-25,2019-11-30,CA,Democratic,Democratic,Democratic,33.751283,-115.355,2019,4,6.0200000000000005,2.3081693989071037,4.260546448087432,4.628251366120219,21.680491803278688,29.510792349726778,14.388907103825137,0.1936338797814207
Energy and Industry,Solar,Solar Photovoltaic,Power,Cancelled,5.381576,NJ-02,2019-10-31,NJ,Democratic,Democratic,Republican,39.446413,-74.6097,2019,4,4.034590163934426,3.965765027322405,5.672213114754098,7.032868852459016,13.714945355191258,16.691202185792353,10.710382513661202,4.1720765027322395
Energy and Industry,Solar,Solar Photovoltaic,Power,Cancelled,1.699445,NJ-01,2019-10-31,NJ,Democratic,Democratic,Democratic,39.761541,-74.93104,2019,4,4.034590163934426,1.9077868852459017,3.201338797814208,5.513032786885246,12.82226775956284,18.08169398907104,7.82931693989071,3.945218579234972
Energy and Industry,Solar,Solar Photovoltaic,Power,New,3.077094,CA-22,2019-02-28,CA,Democratic,Democratic,Republican,36.140764,-119.5669,2019,1,5.347896174863388,1.5276502732240438,2.9297540983606556,3.295765027322404,19.76169398907104,27.7748087431694,13.166010928961748,0.5998907103825136
Energy and Industry,Solar,Solar Photovoltaic,Power,New,3.384803,OR-06,2019-03-31,OR,Democratic,Democratic,Democratic,44.859838,-123.0079,2019,1,3.931311475409837,1.053743169398907,1.7581420765027322,4.057704918032787,10.920081967213116,16.221092896174863,6.343989071038251,4.1538251366120225
Energy and Industry,Solar,Solar Photovoltaic,Power,New,3.384803,OR-06,2019-03-31,OR,Democratic,Democratic,Democratic,45.172,-122.912,2019,1,3.7201912568306015,1.053743169398907,1.7581420765027322,4.057704918032787,10.920081967213116,16.221092896174863,6.343989071038251,4.1538251366120225
Energy and Industry,Solar,Solar Photovoltaic,Power,New,3.384803,OR-05,2019-03-31,OR,Democratic,Democratic,Democratic,45.083,-122.904,2019,1,3.7201912568306015,1.053743169398907,1.7581420765027322,4.057704918032787,10.920081967213116,16.221092896174863,6.343989071038251,4.1538251366120225
Energy and Industry,Solar,Solar Photovoltaic,Power,New,3.384803,OR-01,2019-04-30,OR,Democratic,Democratic,Democratic,45.472,-123.129,2019,2,3.7201912568306015,0.5814207650273224,0.9733606557377048,3.993715846994536,10.350983606557378,15.36642076502732,6.144398907103825,4.553333333333334
Energy and Industry,Solar,Solar Photovoltaic,Power,New,3.077094,MD-02,2019-03-31,MD,Democratic,Democratic,Democratic,39.34167,-76.8351,2019,1,4.03551912568306,2.5871311475409837,4.116147540983606,6.031147540983607,12.894153005464482,18.141120218579236,8.03155737704918,3.41483606557377
Energy and Industry,Solar,Solar Photovoltaic,Power,New,4.567136,MN-02,2019-10-31,MN,Democratic,Democratic,Democratic,44.881944,-92.9675,2019,4,3.933469945355192,2.2900000000000005,3.557540983606557,6.2451366120218585,6.8484426229508175,12.19896174863388,1.4927868852459014,2.053934426229508
Energy and Industry,Solar,Solar Photovoltaic,Power,Cancelled,3.115649,NY-24,2019-10-31,NY,Democratic,Democratic,Republican,42.552725,-77.61791,2019,4,3.7100546448087433,0.355136612021858,0.6321311475409835,4.890819672131148,8.835109289617487,14.151557377049182,3.8040437158469937,2.1876775956284154
Energy and Industry,Solar,Solar Photovoltaic,Power,Cancelled,16.286349,NY-23,2019-10-31,NY,Democratic,Democratic,Republican,42.055126,-77.18714,2019,4,3.7100546448087433,0.2589890710382513,0.4879234972677596,4.7247267759562845,9.178497267759562,14.71986338797814,3.9393442622950823,2.489180327868852
Energy and Industry,Solar,Solar Photovoltaic,Power,Cancelled,7.144877,NY-24,2019-10-31,NY,Democratic,Democratic,Republican,42.555822,-77.41701,2019,4,3.7100546448087433,0.355136612021858,0.6321311475409835,4.890819672131148,8.835109289617487,14.151557377049182,3.8040437158469937,2.1876775956284154
Energy and Industry,Solar,Solar Photovoltaic,Power,New,27.42155,NY-21,2024-02-29,NY,Democratic,Democratic,Republican,45.7862,-76.0768,2024,1,3.5884699453551914,0.3641803278688524,0.6670491803278689,4.3674043715846995,5.057923497267759,9.946256830601092,-0.2003825136612019,2.742978142076503
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.538879,NC-07,2019-10-31,NC,Republican,Republican,Republican,34.27355,-78.06444,2019,4,4.403333333333333,0.207896174863388,0.4363934426229507,4.560928961748634,17.812540983606556,23.314590163934422,12.97754098360656,6.393360655737705
Energy and Industry,Solar,Solar Photovoltaic,Power,New,559.11743,TX-19,2019-11-30,TX,Republican,Republican,Republican,32.116388,-102.5283,2019,4,5.65207650273224,3.5109016393442625,5.439836065573771,6.966775956284153,18.946420765027323,27.03972677595629,11.697595628415302,0.7195081967213116
Energy and Industry,Solar,Solar Photovoltaic,Power,Cancelled,1.522379,MN-01,2019-10-31,MN,Democratic,Democratic,Republican,44.038056,-92.68694,2019,4,3.933469945355192,3.393360655737705,5.095163934426229,7.109863387978142,7.127240437158471,12.140792349726778,2.149344262295082,2.1821311475409835
Energy and Industry,Solar,Solar Photovoltaic,Power,New,3.077094,SC-04,2019-05-31,SC,Republican,Republican,Republican,34.99389,-81.87819,2019,2,4.45292349726776,1.3068579234972677,2.2797267759562843,4.314289617486338,16.070245901639346,21.704754098360656,10.802213114754098,4.27707650273224
Energy and Industry,Solar,Solar Photovoltaic,Power,New,3.077094,SC-04,2019-05-31,SC,Republican,Republican,Republican,34.99647,-82.0421,2019,2,4.514371584699453,1.3068579234972677,2.2797267759562843,4.314289617486338,16.070245901639346,21.704754098360656,10.802213114754098,4.27707650273224
Energy and Industry,Solar,Solar Photovoltaic,Power,New,3.044758,SC-04,2019-10-31,SC,Republican,Republican,Republican,34.99647,-82.0421,2019,4,4.514371584699453,1.3068579234972677,2.2797267759562843,4.314289617486338,16.070245901639346,21.704754098360656,10.802213114754098,4.27707650273224
Energy and Industry,Solar,Solar Photovoltaic,Power,New,4.61564,NC-14,2017-03-31,NC,Republican,Republican,Republican,35.348375,-81.81736,2017,1,4.313251366120219,0.3547814207650273,0.6389617486338798,3.970218579234973,14.557076502732238,20.3403825136612,9.373251366120218,4.774808743169399
Energy and Industry,Solar,Solar Photovoltaic,Power,New,6.656276,NC-06,2017-03-31,NC,Republican,Republican,Republican,35.632585,-80.42263,2017,1,4.3560928961748635,1.9459016393442623,3.210983606557377,5.088497267759563,15.723032786885248,20.984836065573766,10.645956284153009,4.428688524590164
Energy and Industry,Solar,Solar Photovoltaic,Power,New,365.370914,TX-13,2018-11-30,TX,Republican,Republican,Republican,34.380532,-100.0996,2018,4,5.24,3.254262295081967,5.098852459016393,6.820355191256831,17.695928961748635,25.442677595628417,10.93172131147541,1.4023224043715847
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.522379,MN-01,2019-10-31,MN,Democratic,Democratic,Republican,44.24416,-93.26916,2019,4,3.93896174863388,3.4283879781420765,5.144508196721311,7.148524590163935,7.198907103825136,12.33775956284153,2.138524590163935,2.176174863387978
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.802643,MD-06,2017-08-31,MD,Democratic,Democratic,Democratic,39.38588,-77.40947,2017,3,3.953469945355191,1.8233333333333337,3.0370218579234973,5.3894808743169405,12.696475409836063,18.414590163934427,7.493387978142078,3.079754098360656
Energy and Industry,Solar,Solar Photovoltaic,Power,New,4.729459,NJ-11,2017-10-31,NJ,Democratic,Democratic,Democratic,40.7397,-74.3642,2017,4,3.9507923497267754,1.43431693989071,2.0965300546448087,5.212540983606557,12.44789617486339,17.26172131147541,7.9300273224043725,3.579781420765027
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.627477,CT-05,2017-08-31,CT,Democratic,Democratic,Democratic,42.01,-73.335,2017,3,3.823142076502733,0.1777049180327869,0.3948633879781421,4.477568306010929,9.65636612021858,15.05846994535519,4.499836065573771,2.9275683060109285
Energy and Industry,Solar,Solar Photovoltaic,Power,New,0.875826,CT-05,2017-08-31,CT,Democratic,Democratic,Democratic,42.01,-73.335,2017,3,3.823142076502733,0.1777049180327869,0.3948633879781421,4.477568306010929,9.65636612021858,15.05846994535519,4.499836065573771,2.9275683060109285
Energy and Industry,Solar,Solar Photovoltaic,Power,Expansion,0.769273,CT-05,2019-11-30,CT,Democratic,Democratic,Democratic,42.01,-73.335,2019,4,3.823142076502733,0.1777049180327869,0.3948633879781421,4.477568306010929,9.65636612021858,15.05846994535519,4.499836065573771,2.9275683060109285
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.522379,NY-20,2020-05-31,NY,Democratic,Democratic,Democratic,42.76573,-73.75055,2020,2,3.823142076502733,0.2670765027322404,0.5720491803278689,4.206912568306011,9.035109289617484,14.422377049180328,3.661748633879781,2.748387978142076
Energy and Industry,Solar,Solar Photovoltaic,Power,New,3.853634,MA-05,2018-03-31,MA,Democratic,Democratic,Democratic,42.3009,-71.3843,2018,1,3.8942896174863386,0.6638251366120219,0.949016393442623,4.786393442622951,10.506967213114754,15.547841530054646,5.701311475409837,2.8103005464480875
Energy and Industry,Solar,Solar Photovoltaic,Power,New,15.385468,OR-02,2019-05-31,OR,Democratic,Democratic,Republican,42.16,-120.4,2019,2,4.736120218579235,1.946584699453552,3.391147540983606,5.0807103825136615,8.420601092896176,15.826912568306012,2.1051639344262294,0.999617486338798
Energy and Industry,Solar,Solar Photovoltaic,Power,New,5.846478,NJ-01,2018-11-30,NJ,Democratic,Democratic,Democratic,39.822945,-75.21629,2018,4,4.040355191256831,1.9077868852459017,3.201338797814208,5.513032786885246,12.82226775956284,18.08169398907104,7.82931693989071,3.945218579234972
Energy and Industry,Solar,Solar Photovoltaic,Power,New,152.237881,AR-01,2019-11-30,AR,Republican,Republican,Republican,33.479,-91.349,2019,4,4.432513661202185,2.1303005464480873,3.4393715846994533,5.511939890710382,17.66587431693989,23.224535519125684,12.559918032786884,4.897185792349727
Energy and Industry,Solar,Solar Photovoltaic,Power,New,3.077094,MD-05,2019-11-30,MD,Democratic,Democratic,Democratic,38.73169,-76.82843,2019,4,4.199945355191257,1.2518579234972675,1.7956830601092897,4.77587431693989,14.561502732240438,19.453142076502733,10.056393442622952,4.061775956284153
Energy and Industry,Solar,Solar Photovoltaic,Power,New,346.120314,TX-23,2019-11-30,TX,Republican,Republican,Republican,31.70038,-104.4581,2019,4,5.802950819672131,3.216639344262295,5.27051912568306,6.397595628415299,19.224617486338797,27.226584699453554,11.99516393442623,0.4215573770491804
Energy and Industry,Solar,Solar Photovoltaic,Power,Expansion,191.031789,TX-19,2019-11-30,TX,Republican,Republican,Republican,32.772889,-101.391,2019,4,5.495109289617487,3.434453551912569,5.323142076502732,7.042213114754098,18.492267759562843,26.571885245901644,11.506502732240437,1.0795628415300549
Energy and Industry,Solar,Solar Photovoltaic,Power,New,211.665884,TX-19,2020-04-30,TX,Republican,Republican,Republican,32.772889,-101.391,2020,2,5.495109289617487,3.434453551912569,5.323142076502732,7.042213114754098,18.492267759562843,26.571885245901644,11.506502732240437,1.0795628415300549
Energy and Industry,Solar,Solar Photovoltaic,Power,New,249.206626,TX-23,2019-11-30,TX,Republican,Republican,Republican,31.719983,-104.4423,2019,4,5.802950819672131,3.216639344262295,5.27051912568306,6.397595628415299,19.224617486338797,27.226584699453554,11.99516393442623,0.4215573770491804
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.522379,MA-02,2019-11-30,MA,Democratic,Democratic,Democratic,42.10252,-71.69795,2019,4,3.8942896174863386,0.1388251366120218,0.311967213114754,4.580300546448088,10.377677595628414,15.829207650273224,5.205382513661202,3.0199180327868853
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.611894,NY-19,2019-11-30,NY,Democratic,Democratic,Democratic,42.59251,-76.56563,2019,4,3.7124590163934426,0.5125409836065574,0.7967213114754099,4.767677595628415,9.286639344262294,14.57467213114754,4.264207650273224,2.29448087431694
